timestamp,run_id,concurrency,gpu_util_percent,gpu_memory_used_mb,gpu_memory_total_mb,gpu_power_watts,gpu_temperature,cpu_util_percent,memory_used_mb,memory_total_mb,network_rx_mb_s,network_tx_mb_s,disk_read_mb_s,disk_write_mb_s
2025-12-08T18:56:58.857189,llama_tgi_c16_run1,16,0,34544,46068,79.11,44,11.1,5733,31779,0.03,0.04,0.15,0.0
2025-12-08T18:56:59.860523,llama_tgi_c16_run1,16,0,34544,46068,79.11,44,3.1,5733,31779,0.02,0.02,0.0,0.05
2025-12-08T18:57:00.863777,llama_tgi_c16_run1,16,0,34544,46068,78.98,44,2.4,5733,31779,0.02,0.02,0.0,0.0
2025-12-08T18:57:01.866939,llama_tgi_c16_run1,16,0,34544,46068,78.85,44,2.8,5733,31779,0.09,0.09,0.0,0.15
2025-12-08T18:57:02.870300,llama_tgi_c16_run1,16,0,34544,46068,79.03,44,3.4,5733,31779,0.02,0.02,0.0,0.0
2025-12-08T18:57:03.872782,llama_tgi_c16_run1,16,0,34544,46068,79.07,44,6.8,5746,31779,0.03,0.03,0.0,0.1
2025-12-08T18:57:04.875664,llama_tgi_c16_run1,16,0,34544,46068,78.97,44,2.9,5746,31779,0.02,0.02,0.0,0.1
2025-12-08T18:57:05.879469,llama_tgi_c16_run1,16,0,34544,46068,78.9,44,2.6,5746,31779,0.02,0.02,0.0,0.09
2025-12-08T18:57:06.883189,llama_tgi_c16_run1,16,0,34544,46068,79.0,44,2.1,5746,31779,0.01,0.01,0.0,0.03
2025-12-08T18:57:07.887127,llama_tgi_c16_run1,16,0,34544,46068,78.99,44,2.5,5746,31779,0.02,0.02,0.0,0.14
2025-12-08T18:57:08.890595,llama_tgi_c16_run1,16,0,34544,46068,78.78,44,2.5,5745,31779,0.02,0.02,0.0,0.0
2025-12-08T18:57:09.893924,llama_tgi_c16_run1,16,0,34544,46068,78.79,44,3.0,5746,31779,0.02,0.02,0.0,0.12
2025-12-08T18:57:10.897202,llama_tgi_c16_run1,16,0,34544,46068,78.7,44,2.5,5745,31779,0.02,0.02,0.0,0.0
2025-12-08T18:57:11.900505,llama_tgi_c16_run1,16,0,34544,46068,78.54,44,2.6,5745,31779,0.03,0.03,0.0,0.13
2025-12-08T18:57:12.903843,llama_tgi_c16_run1,16,0,34544,46068,78.53,44,3.5,5745,31779,0.02,0.02,0.0,0.0
2025-12-08T18:57:13.906680,llama_tgi_c16_run1,16,0,34544,46068,78.6,44,6.9,5745,31779,0.03,0.03,0.0,0.12
2025-12-08T18:57:14.909902,llama_tgi_c16_run1,16,0,34544,46068,78.64,43,2.3,5745,31779,0.01,0.01,0.0,0.06
2025-12-08T18:57:15.913668,llama_tgi_c16_run1,16,0,34544,46068,78.64,43,3.0,5744,31779,0.03,0.03,0.0,0.1
2025-12-08T18:57:16.917146,llama_tgi_c16_run1,16,69,34544,46068,97.54,46,12.2,5765,31779,0.59,0.33,0.0,0.03
2025-12-08T18:57:17.918829,llama_tgi_c16_run1,16,59,34544,46068,158.22,47,20.4,5765,31779,1.41,0.73,0.0,0.09
2025-12-08T18:57:18.921989,llama_tgi_c16_run1,16,67,34544,46068,149.76,48,20.2,5765,31779,1.43,0.73,0.0,0.07
2025-12-08T18:57:19.925208,llama_tgi_c16_run1,16,57,34544,46068,165.45,49,20.7,5765,31779,1.46,0.74,0.0,0.06
2025-12-08T18:57:20.928556,llama_tgi_c16_run1,16,58,34544,46068,167.93,49,19.8,5765,31779,1.4,0.71,0.0,0.0
2025-12-08T18:57:21.931458,llama_tgi_c16_run1,16,73,34544,46068,158.38,49,20.7,5765,31779,1.41,0.72,0.0,0.14
2025-12-08T18:57:22.934914,llama_tgi_c16_run1,16,66,34544,46068,165.26,49,20.9,5765,31779,1.45,0.73,0.0,0.12
2025-12-08T18:57:23.937474,llama_tgi_c16_run1,16,75,34544,46068,173.16,50,23.3,5748,31779,1.52,0.77,0.0,0.07
2025-12-08T18:57:24.940047,llama_tgi_c16_run1,16,73,34544,46068,172.16,50,20.2,5748,31779,1.45,0.72,0.0,0.05
2025-12-08T18:57:25.943385,llama_tgi_c16_run1,16,61,34544,46068,161.75,50,20.2,5748,31779,1.37,0.71,0.0,0.06
2025-12-08T18:57:26.946825,llama_tgi_c16_run1,16,60,34544,46068,150.98,50,20.3,5748,31779,1.34,0.68,0.0,0.08
