timestamp,run_id,concurrency,gpu_util_percent,gpu_memory_used_mb,gpu_memory_total_mb,gpu_power_watts,gpu_temperature,cpu_util_percent,memory_used_mb,memory_total_mb,network_rx_mb_s,network_tx_mb_s,disk_read_mb_s,disk_write_mb_s
2025-12-08T19:45:22.312926,mistral_vllm_c20_run1,20,0,42218,46068,79.56,49,13.3,5014,31779,0.0,0.01,0.23,0.0
2025-12-08T19:45:23.316277,mistral_vllm_c20_run1,20,0,42218,46068,79.44,49,3.3,5014,31779,0.01,0.01,0.0,0.0
2025-12-08T19:45:24.319498,mistral_vllm_c20_run1,20,0,42218,46068,79.36,49,7.0,5023,31779,0.03,0.03,0.0,0.08
2025-12-08T19:45:25.322799,mistral_vllm_c20_run1,20,0,42218,46068,79.2,49,2.4,5023,31779,0.01,0.01,0.0,0.0
2025-12-08T19:45:26.326015,mistral_vllm_c20_run1,20,0,42218,46068,79.12,48,3.9,5023,31779,0.03,0.03,0.0,0.06
2025-12-08T19:45:27.329010,mistral_vllm_c20_run1,20,0,42218,46068,79.17,48,2.5,5023,31779,0.02,0.02,0.0,0.12
2025-12-08T19:45:28.332287,mistral_vllm_c20_run1,20,0,42218,46068,79.07,48,3.3,5023,31779,0.03,0.03,0.0,0.16
2025-12-08T19:45:29.335776,mistral_vllm_c20_run1,20,0,42218,46068,79.08,48,3.5,5022,31779,0.01,0.01,0.0,0.0
2025-12-08T19:45:30.339014,mistral_vllm_c20_run1,20,0,42218,46068,78.94,48,3.6,5022,31779,0.07,0.07,0.0,0.1
2025-12-08T19:45:31.342298,mistral_vllm_c20_run1,20,0,42218,46068,78.83,48,3.5,5022,31779,0.01,0.01,0.0,0.0
2025-12-08T19:45:32.345607,mistral_vllm_c20_run1,20,0,42218,46068,78.87,48,3.4,5022,31779,0.06,0.06,0.0,0.13
2025-12-08T19:45:33.349035,mistral_vllm_c20_run1,20,0,42218,46068,78.72,48,3.8,5021,31779,0.05,0.05,0.0,0.04
2025-12-08T19:45:34.352872,mistral_vllm_c20_run1,20,0,42218,46068,78.6,47,6.6,5016,31779,0.03,0.02,0.0,0.18
2025-12-08T19:45:35.356790,mistral_vllm_c20_run1,20,0,42218,46068,78.57,47,2.6,5016,31779,0.01,0.01,0.0,0.0
2025-12-08T19:45:36.360497,mistral_vllm_c20_run1,20,0,42218,46068,78.5,47,2.9,5016,31779,0.03,0.03,0.0,0.05
2025-12-08T19:45:37.363384,mistral_vllm_c20_run1,20,0,42218,46068,78.55,47,3.1,5016,31779,0.02,0.02,0.0,0.13
2025-12-08T19:45:38.366675,mistral_vllm_c20_run1,20,0,42218,46068,78.5,47,4.3,5017,31779,0.03,0.03,0.0,0.06
2025-12-08T19:45:39.369955,mistral_vllm_c20_run1,20,0,42218,46068,78.35,47,3.0,5017,31779,0.01,0.01,0.0,0.0
2025-12-08T19:45:40.373042,mistral_vllm_c20_run1,20,0,42218,46068,78.31,47,3.8,5017,31779,0.03,0.03,0.0,0.05
2025-12-08T19:45:41.376843,mistral_vllm_c20_run1,20,0,42218,46068,78.25,47,2.9,5017,31779,0.01,0.01,0.0,0.0
2025-12-08T19:45:42.380684,mistral_vllm_c20_run1,20,0,42218,46068,78.16,47,3.4,5017,31779,0.03,0.03,0.0,0.12
2025-12-08T19:45:43.384614,mistral_vllm_c20_run1,20,0,42218,46068,78.16,47,3.9,5017,31779,0.02,0.02,0.0,0.0
2025-12-08T19:45:44.388160,mistral_vllm_c20_run1,20,0,42218,46068,79.02,46,8.5,5025,31779,0.03,0.02,0.0,0.06
2025-12-08T19:45:45.391567,mistral_vllm_c20_run1,20,97,42218,46068,194.87,54,18.7,5033,31779,0.6,0.35,0.0,0.03
2025-12-08T19:45:46.394851,mistral_vllm_c20_run1,20,97,42218,46068,245.12,55,18.7,5033,31779,0.65,0.34,0.0,0.09
2025-12-08T19:45:47.397933,mistral_vllm_c20_run1,20,96,42218,46068,247.95,56,18.8,5033,31779,0.65,0.35,0.0,0.12
2025-12-08T19:45:48.400850,mistral_vllm_c20_run1,20,97,42218,46068,245.83,57,18.9,5034,31779,0.66,0.35,0.0,0.09
2025-12-08T19:45:49.404115,mistral_vllm_c20_run1,20,97,42218,46068,249.19,57,18.5,5033,31779,0.63,0.33,0.0,0.0
2025-12-08T19:45:50.407396,mistral_vllm_c20_run1,20,97,42218,46068,249.76,58,19.6,5033,31779,0.65,0.35,0.0,0.14
2025-12-08T19:45:51.410769,mistral_vllm_c20_run1,20,97,42218,46068,249.25,59,18.1,5033,31779,0.63,0.32,0.0,0.0
2025-12-08T19:45:52.414087,mistral_vllm_c20_run1,20,96,42218,46068,250.12,59,19.1,5033,31779,0.65,0.35,0.0,0.12
2025-12-08T19:45:53.417434,mistral_vllm_c20_run1,20,97,42218,46068,252.47,59,19.1,5033,31779,0.63,0.33,0.0,0.0
2025-12-08T19:45:54.420439,mistral_vllm_c20_run1,20,97,42218,46068,250.37,60,21.4,5034,31779,0.64,0.34,0.0,0.09
2025-12-08T19:45:55.423808,mistral_vllm_c20_run1,20,97,42218,46068,251.19,60,18.8,5032,31779,0.63,0.33,0.0,0.08
2025-12-08T19:45:56.427135,mistral_vllm_c20_run1,20,97,42218,46068,252.89,60,18.9,5030,31779,0.64,0.34,0.0,0.05
2025-12-08T19:45:57.430475,mistral_vllm_c20_run1,20,96,42218,46068,253.13,61,18.6,5030,31779,0.64,0.34,0.0,0.12
2025-12-08T19:45:58.433832,mistral_vllm_c20_run1,20,97,42218,46068,254.51,61,19.1,5030,31779,0.64,0.34,0.0,0.11
2025-12-08T19:45:59.437119,mistral_vllm_c20_run1,20,97,42218,46068,250.91,61,18.2,5028,31779,0.63,0.32,0.0,0.0
2025-12-08T19:46:00.440453,mistral_vllm_c20_run1,20,97,42218,46068,256.8,61,20.0,5029,31779,0.64,0.34,0.0,0.13
2025-12-08T19:46:01.443813,mistral_vllm_c20_run1,20,97,42218,46068,254.44,62,18.3,5029,31779,0.63,0.33,0.0,0.0
2025-12-08T19:46:02.447194,mistral_vllm_c20_run1,20,96,42218,46068,253.38,62,19.2,5029,31779,0.68,0.38,0.0,0.11
2025-12-08T19:46:03.450378,mistral_vllm_c20_run1,20,97,42218,46068,256.02,63,19.4,5029,31779,0.67,0.37,0.0,0.0
2025-12-08T19:46:04.453731,mistral_vllm_c20_run1,20,97,42218,46068,260.06,63,21.9,5038,31779,0.65,0.35,0.0,0.16
2025-12-08T19:46:05.457050,mistral_vllm_c20_run1,20,97,42218,46068,257.18,63,18.4,5038,31779,0.64,0.33,0.0,0.06
2025-12-08T19:46:06.460442,mistral_vllm_c20_run1,20,97,42218,46068,257.47,63,19.6,5037,31779,0.65,0.35,0.0,0.06
2025-12-08T19:46:07.463782,mistral_vllm_c20_run1,20,97,42218,46068,258.63,63,18.8,5035,31779,0.64,0.34,0.0,0.13
2025-12-08T19:46:08.467109,mistral_vllm_c20_run1,20,97,42218,46068,259.45,64,19.0,5035,31779,0.65,0.34,0.0,0.05
2025-12-08T19:46:09.470418,mistral_vllm_c20_run1,20,97,42218,46068,257.79,64,18.2,5035,31779,0.63,0.33,0.0,0.03
2025-12-08T19:46:10.473674,mistral_vllm_c20_run1,20,97,42218,46068,257.21,64,20.0,5035,31779,0.64,0.34,0.0,0.14
2025-12-08T19:46:11.477037,mistral_vllm_c20_run1,20,97,42218,46068,257.32,64,18.9,5035,31779,0.62,0.32,0.0,0.0
2025-12-08T19:46:12.479999,mistral_vllm_c20_run1,20,97,42218,46068,260.07,64,18.9,5035,31779,0.65,0.34,0.0,0.13
2025-12-08T19:46:13.483305,mistral_vllm_c20_run1,20,97,42218,46068,257.46,65,18.5,5033,31779,0.6,0.31,0.0,0.0
2025-12-08T19:46:14.486674,mistral_vllm_c20_run1,20,97,42218,46068,253.76,64,20.8,5026,31779,0.44,0.23,0.0,0.05
2025-12-08T19:46:15.490077,mistral_vllm_c20_run1,20,97,42218,46068,254.03,65,17.6,5026,31779,0.34,0.18,0.0,0.01
2025-12-08T19:46:16.493411,mistral_vllm_c20_run1,20,96,42218,46068,254.2,65,17.6,5026,31779,0.31,0.17,0.0,0.14
2025-12-08T19:46:17.496864,mistral_vllm_c20_run1,20,95,42218,46068,253.38,65,17.0,5026,31779,0.3,0.16,0.0,0.07
2025-12-08T19:46:18.500261,mistral_vllm_c20_run1,20,97,42218,46068,250.99,65,17.8,5026,31779,0.29,0.16,0.0,0.17
2025-12-08T19:46:19.503550,mistral_vllm_c20_run1,20,97,42218,46068,250.58,65,17.0,5026,31779,0.19,0.1,0.0,0.0
2025-12-08T19:46:20.506872,mistral_vllm_c20_run1,20,96,42218,46068,246.21,65,16.4,5026,31779,0.08,0.05,0.0,0.08
2025-12-08T19:46:21.510276,mistral_vllm_c20_run1,20,95,42218,46068,245.54,65,15.7,5026,31779,0.06,0.04,0.0,0.02
2025-12-08T19:46:22.513680,mistral_vllm_c20_run1,20,96,42218,46068,233.62,65,15.3,5005,31779,0.07,0.05,0.0,0.11
2025-12-08T19:46:23.517508,mistral_vllm_c20_run1,20,0,42218,46068,103.51,59,3.3,5004,31779,0.01,0.01,0.0,0.0
2025-12-08T19:46:24.521314,mistral_vllm_c20_run1,20,0,42218,46068,86.16,57,6.7,5025,31779,0.03,0.03,0.0,0.09
2025-12-08T19:46:25.525865,mistral_vllm_c20_run1,20,0,42218,46068,85.69,57,2.6,5024,31779,0.01,0.01,0.0,0.07
2025-12-08T19:46:26.528631,mistral_vllm_c20_run1,20,0,42218,46068,85.15,56,3.3,5022,31779,0.03,0.03,0.0,0.06
2025-12-08T19:46:27.532083,mistral_vllm_c20_run1,20,0,42218,46068,84.57,56,3.2,5022,31779,0.01,0.01,0.0,0.37
2025-12-08T19:46:28.535916,mistral_vllm_c20_run1,20,0,42218,46068,84.09,55,3.4,5022,31779,0.03,0.03,0.0,0.13
2025-12-08T19:46:29.539367,mistral_vllm_c20_run1,20,0,42218,46068,83.84,55,2.4,5022,31779,0.01,0.01,0.0,0.0
2025-12-08T19:46:30.543096,mistral_vllm_c20_run1,20,0,42218,46068,83.46,55,3.5,5022,31779,0.02,0.02,0.0,0.06
2025-12-08T19:46:31.546419,mistral_vllm_c20_run1,20,0,42218,46068,83.26,54,3.3,5022,31779,0.09,0.1,0.0,0.09
2025-12-08T19:46:32.550297,mistral_vllm_c20_run1,20,0,42218,46068,83.17,54,3.5,5022,31779,0.06,0.06,0.0,0.2
2025-12-08T19:46:33.554191,mistral_vllm_c20_run1,20,0,42218,46068,82.87,54,3.8,5022,31779,0.04,0.04,0.0,0.05
2025-12-08T19:46:34.557633,mistral_vllm_c20_run1,20,0,42218,46068,82.83,53,6.9,5013,31779,0.02,0.02,0.0,0.12
2025-12-08T19:46:35.561395,mistral_vllm_c20_run1,20,0,42218,46068,82.78,53,2.6,5013,31779,0.01,0.01,0.0,0.01
2025-12-08T19:46:36.565273,mistral_vllm_c20_run1,20,0,42218,46068,82.49,53,4.1,5013,31779,0.03,0.03,0.0,0.06
2025-12-08T19:46:37.568379,mistral_vllm_c20_run1,20,0,42218,46068,82.4,53,2.6,5013,31779,0.01,0.01,0.0,0.02
2025-12-08T19:46:38.572119,mistral_vllm_c20_run1,20,0,42218,46068,82.36,53,3.8,5013,31779,0.03,0.03,0.0,0.21
2025-12-08T19:46:39.575941,mistral_vllm_c20_run1,20,0,42218,46068,82.16,52,2.9,5013,31779,0.01,0.01,0.0,0.05
2025-12-08T19:46:40.579757,mistral_vllm_c20_run1,20,0,42218,46068,82.06,52,3.1,5013,31779,0.02,0.02,0.0,0.08
2025-12-08T19:46:41.582881,mistral_vllm_c20_run1,20,0,42218,46068,81.92,52,2.9,5013,31779,0.02,0.02,0.0,0.0
2025-12-08T19:46:42.586667,mistral_vllm_c20_run1,20,0,42218,46068,81.84,52,3.6,5013,31779,0.03,0.03,0.0,0.12
2025-12-08T19:46:43.589645,mistral_vllm_c20_run1,20,0,42218,46068,81.79,52,3.4,5013,31779,0.01,0.01,0.0,0.0
2025-12-08T19:46:44.593414,mistral_vllm_c20_run1,20,0,42218,46068,81.63,52,8.7,5019,31779,0.03,0.03,0.0,0.14
2025-12-08T19:46:45.597250,mistral_vllm_c20_run1,20,0,42218,46068,81.58,52,2.5,5017,31779,0.01,0.01,0.0,0.01
2025-12-08T19:46:46.600865,mistral_vllm_c20_run1,20,0,42218,46068,81.1,51,4.0,5016,31779,0.03,0.03,0.0,0.06
2025-12-08T19:46:47.604646,mistral_vllm_c20_run1,20,0,42218,46068,81.0,51,2.6,5016,31779,0.01,0.01,0.0,0.02
2025-12-08T19:46:48.608791,mistral_vllm_c20_run1,20,0,42218,46068,80.71,51,3.3,5016,31779,0.03,0.03,0.0,0.23
2025-12-08T19:46:49.612520,mistral_vllm_c20_run1,20,0,42218,46068,80.63,51,2.5,5016,31779,0.01,0.01,0.0,0.02
2025-12-08T19:46:50.616356,mistral_vllm_c20_run1,20,0,42218,46068,80.59,51,3.3,5014,31779,0.02,0.02,0.0,0.07
2025-12-08T19:46:51.620288,mistral_vllm_c20_run1,20,0,42218,46068,80.48,51,3.1,5014,31779,0.02,0.02,0.0,0.0
2025-12-08T19:46:52.624153,mistral_vllm_c20_run1,20,0,42218,46068,80.33,51,4.7,5014,31779,0.03,0.03,0.0,0.13
2025-12-08T19:46:53.627812,mistral_vllm_c20_run1,20,0,42218,46068,80.24,50,3.5,5015,31779,0.01,0.01,0.0,0.0
2025-12-08T19:46:54.631445,mistral_vllm_c20_run1,20,0,42218,46068,80.24,50,7.0,5037,31779,0.02,0.02,0.0,0.05
2025-12-08T19:46:55.634492,mistral_vllm_c20_run1,20,0,42218,46068,80.14,50,2.6,5036,31779,0.01,0.01,0.0,0.0
2025-12-08T19:46:56.638318,mistral_vllm_c20_run1,20,0,42218,46068,80.04,50,4.0,5036,31779,0.03,0.03,0.0,0.06
2025-12-08T19:46:57.641874,mistral_vllm_c20_run1,20,0,42218,46068,79.96,50,4.5,5035,31779,0.01,0.01,0.0,0.05
2025-12-08T19:46:58.645628,mistral_vllm_c20_run1,20,0,42218,46068,79.8,50,3.6,5035,31779,0.04,0.04,0.0,0.18
2025-12-08T19:46:59.649422,mistral_vllm_c20_run1,20,0,42218,46068,79.69,50,2.6,5034,31779,0.01,0.01,0.0,0.0
2025-12-08T19:47:00.653267,mistral_vllm_c20_run1,20,0,42218,46068,79.7,49,4.1,5032,31779,0.02,0.02,0.0,0.06
2025-12-08T19:47:01.656954,mistral_vllm_c20_run1,20,0,42218,46068,79.67,49,2.8,5032,31779,0.02,0.02,0.0,0.0
2025-12-08T19:47:02.660515,mistral_vllm_c20_run1,20,0,42218,46068,79.66,49,3.4,5031,31779,0.09,0.09,0.0,0.14
2025-12-08T19:47:03.663389,mistral_vllm_c20_run1,20,0,42218,46068,79.5,49,4.3,5032,31779,0.01,0.01,0.0,0.0
2025-12-08T19:47:04.667246,mistral_vllm_c20_run1,20,0,42218,46068,79.42,49,6.4,5035,31779,0.02,0.02,0.0,0.09
2025-12-08T19:47:05.670999,mistral_vllm_c20_run1,20,0,42218,46068,79.28,49,2.6,5035,31779,0.01,0.01,0.0,0.0
2025-12-08T19:47:06.674432,mistral_vllm_c20_run1,20,0,42218,46068,79.18,48,3.3,5034,31779,0.03,0.03,0.0,0.07
2025-12-08T19:47:07.678408,mistral_vllm_c20_run1,20,0,42218,46068,79.19,48,2.6,5033,31779,0.01,0.01,0.0,0.05
2025-12-08T19:47:08.682262,mistral_vllm_c20_run1,20,0,42218,46068,79.03,48,3.4,5031,31779,0.03,0.03,0.0,0.1
2025-12-08T19:47:09.686057,mistral_vllm_c20_run1,20,0,42218,46068,78.98,48,3.4,5031,31779,0.02,0.02,0.0,0.05
2025-12-08T19:47:10.689211,mistral_vllm_c20_run1,20,0,42218,46068,78.9,48,3.3,5031,31779,0.02,0.02,0.0,0.08
2025-12-08T19:47:11.692875,mistral_vllm_c20_run1,20,0,42218,46068,78.8,48,2.6,5031,31779,0.02,0.02,0.0,0.0
2025-12-08T19:47:12.696791,mistral_vllm_c20_run1,20,0,42218,46068,78.75,48,3.4,5031,31779,0.03,0.03,0.0,0.11
2025-12-08T19:47:13.700642,mistral_vllm_c20_run1,20,0,42218,46068,78.66,48,3.5,5031,31779,0.01,0.01,0.0,0.0
