timestamp,run_id,concurrency,gpu_util_percent,gpu_memory_used_mb,gpu_memory_total_mb,gpu_power_watts,gpu_temperature,cpu_util_percent,memory_used_mb,memory_total_mb,network_rx_mb_s,network_tx_mb_s,disk_read_mb_s,disk_write_mb_s
2025-12-08T18:49:25.859038,llama_tgi_c1_run1,1,0,34530,46068,73.48,35,5.6,5732,31779,0.01,0.02,0.36,0.0
2025-12-08T18:49:26.862296,llama_tgi_c1_run1,1,0,34530,46068,73.53,36,2.6,5732,31779,0.03,0.03,0.0,0.16
2025-12-08T18:49:27.865563,llama_tgi_c1_run1,1,0,34530,46068,73.68,36,2.1,5732,31779,0.01,0.01,0.0,0.05
2025-12-08T18:49:28.868802,llama_tgi_c1_run1,1,0,34530,46068,73.58,36,2.4,5729,31779,0.02,0.02,0.0,0.02
2025-12-08T18:49:29.872118,llama_tgi_c1_run1,1,0,34530,46068,73.48,35,2.6,5729,31779,0.02,0.02,0.0,0.05
2025-12-08T18:49:30.875369,llama_tgi_c1_run1,1,0,34530,46068,73.62,36,2.6,5726,31779,0.02,0.02,0.0,0.03
2025-12-08T18:49:31.878746,llama_tgi_c1_run1,1,0,34530,46068,73.77,36,3.5,5723,31779,0.08,0.08,0.0,0.19
2025-12-08T18:49:32.882099,llama_tgi_c1_run1,1,0,34530,46068,73.68,36,2.5,5723,31779,0.02,0.02,0.0,0.05
2025-12-08T18:49:33.885293,llama_tgi_c1_run1,1,0,34530,46068,73.62,36,5.7,5730,31779,0.02,0.02,0.0,0.0
2025-12-08T18:49:34.888595,llama_tgi_c1_run1,1,0,34530,46068,73.72,36,2.4,5730,31779,0.02,0.02,0.0,0.05
2025-12-08T18:49:35.891885,llama_tgi_c1_run1,1,0,34530,46068,73.73,36,2.5,5728,31779,0.02,0.02,0.0,0.18
2025-12-08T18:49:36.895096,llama_tgi_c1_run1,1,0,34530,46068,73.67,36,2.4,5727,31779,0.02,0.02,0.0,0.05
2025-12-08T18:49:37.898982,llama_tgi_c1_run1,1,0,34530,46068,73.66,36,2.5,5727,31779,0.02,0.02,0.0,0.04
2025-12-08T18:49:38.902422,llama_tgi_c1_run1,1,0,34530,46068,73.74,36,6.0,5745,31779,0.02,0.02,0.44,0.02
2025-12-08T18:49:39.905013,llama_tgi_c1_run1,1,74,34530,46068,160.71,41,15.8,5753,31779,0.14,0.08,0.16,0.1
2025-12-08T18:49:40.907777,llama_tgi_c1_run1,1,74,34530,46068,187.38,42,16.8,5752,31779,0.17,0.1,0.0,0.32
2025-12-08T18:49:41.911086,llama_tgi_c1_run1,1,78,34530,46068,188.94,43,16.1,5752,31779,0.17,0.1,0.0,0.1
2025-12-08T18:49:42.914199,llama_tgi_c1_run1,1,77,34530,46068,190.19,43,16.5,5749,31779,0.17,0.1,0.0,0.02
2025-12-08T18:49:43.917391,llama_tgi_c1_run1,1,76,34530,46068,189.01,44,18.7,5730,31779,0.17,0.1,0.0,0.04
2025-12-08T18:49:44.919653,llama_tgi_c1_run1,1,73,34530,46068,188.76,44,16.1,5730,31779,0.16,0.09,0.0,0.28
2025-12-08T18:49:45.922484,llama_tgi_c1_run1,1,71,34530,46068,189.05,45,16.2,5727,31779,0.16,0.09,0.0,0.08
2025-12-08T18:49:46.925121,llama_tgi_c1_run1,1,67,34530,46068,183.09,45,16.1,5726,31779,0.17,0.1,0.0,0.09
2025-12-08T18:49:47.927171,llama_tgi_c1_run1,1,75,34532,46068,183.89,45,15.8,5725,31779,0.15,0.09,0.69,0.04
2025-12-08T18:49:48.929369,llama_tgi_c1_run1,1,77,34532,46068,191.24,46,16.3,5725,31779,0.16,0.09,0.0,0.08
2025-12-08T18:49:49.932234,llama_tgi_c1_run1,1,78,34532,46068,194.29,46,15.9,5725,31779,0.16,0.09,0.0,0.18
2025-12-08T18:49:50.934644,llama_tgi_c1_run1,1,79,34532,46068,195.07,47,16.4,5724,31779,0.16,0.09,0.0,0.09
2025-12-08T18:49:51.937615,llama_tgi_c1_run1,1,74,34532,46068,194.41,47,16.5,5724,31779,0.17,0.09,0.0,0.1
2025-12-08T18:49:52.940049,llama_tgi_c1_run1,1,64,34532,46068,184.27,47,16.4,5728,31779,0.17,0.1,0.0,0.04
2025-12-08T18:49:53.943234,llama_tgi_c1_run1,1,79,34532,46068,192.49,48,18.6,5711,31779,0.17,0.09,0.0,0.05
2025-12-08T18:49:54.945750,llama_tgi_c1_run1,1,77,34532,46068,194.8,48,15.9,5711,31779,0.16,0.09,0.0,0.01
2025-12-08T18:49:55.948496,llama_tgi_c1_run1,1,71,34532,46068,194.75,48,16.2,5717,31779,0.15,0.09,0.0,0.13
2025-12-08T18:49:56.950912,llama_tgi_c1_run1,1,71,34532,46068,182.02,48,15.8,5717,31779,0.17,0.1,0.0,0.13
2025-12-08T18:49:57.954184,llama_tgi_c1_run1,1,78,34532,46068,197.69,49,16.1,5717,31779,0.17,0.09,0.0,0.08
2025-12-08T18:49:58.957506,llama_tgi_c1_run1,1,78,34532,46068,188.22,49,16.2,5717,31779,0.16,0.09,0.0,0.0
2025-12-08T18:49:59.959512,llama_tgi_c1_run1,1,72,34532,46068,194.95,49,16.0,5715,31779,0.17,0.1,0.0,0.11
2025-12-08T18:50:00.962011,llama_tgi_c1_run1,1,79,34532,46068,191.83,49,15.8,5715,31779,0.16,0.09,0.0,0.16
2025-12-08T18:50:01.965318,llama_tgi_c1_run1,1,76,34532,46068,200.24,50,16.4,5715,31779,0.23,0.16,0.0,0.39
2025-12-08T18:50:02.968354,llama_tgi_c1_run1,1,75,34532,46068,195.72,50,16.3,5715,31779,0.16,0.09,0.0,0.0
2025-12-08T18:50:03.970841,llama_tgi_c1_run1,1,79,34532,46068,196.12,50,19.6,5710,31779,0.18,0.11,0.0,0.1
2025-12-08T18:50:04.973834,llama_tgi_c1_run1,1,74,34532,46068,193.15,50,15.8,5711,31779,0.15,0.08,0.0,0.0
2025-12-08T18:50:05.977141,llama_tgi_c1_run1,1,75,34532,46068,196.39,51,16.0,5711,31779,0.17,0.1,0.0,0.05
2025-12-08T18:50:06.980165,llama_tgi_c1_run1,1,77,34532,46068,190.86,51,16.3,5710,31779,0.17,0.1,0.0,0.23
2025-12-08T18:50:07.982618,llama_tgi_c1_run1,1,66,34532,46068,181.21,50,16.3,5710,31779,0.17,0.1,0.0,0.06
2025-12-08T18:50:08.985634,llama_tgi_c1_run1,1,76,34532,46068,185.82,51,16.1,5710,31779,0.16,0.09,0.0,0.0
2025-12-08T18:50:09.988566,llama_tgi_c1_run1,1,75,34532,46068,191.35,51,16.1,5710,31779,0.17,0.1,0.0,0.16
2025-12-08T18:50:10.991457,llama_tgi_c1_run1,1,78,34532,46068,184.16,51,15.8,5710,31779,0.15,0.09,0.25,0.39
2025-12-08T18:50:11.994394,llama_tgi_c1_run1,1,78,34532,46068,190.21,51,16.5,5709,31779,0.18,0.1,0.0,0.16
2025-12-08T18:50:12.996397,llama_tgi_c1_run1,1,76,34532,46068,186.18,52,17.0,5710,31779,0.16,0.09,0.0,0.05
2025-12-08T18:50:13.998841,llama_tgi_c1_run1,1,80,34532,46068,194.04,52,19.0,5720,31779,0.18,0.1,0.0,0.06
2025-12-08T18:50:15.001513,llama_tgi_c1_run1,1,75,34532,46068,190.53,52,16.1,5719,31779,0.16,0.09,0.0,0.0
2025-12-08T18:50:16.003957,llama_tgi_c1_run1,1,74,34532,46068,192.7,52,16.2,5718,31779,0.17,0.1,0.0,0.1
2025-12-08T18:50:17.006876,llama_tgi_c1_run1,1,78,34532,46068,193.04,52,16.0,5718,31779,0.17,0.09,0.0,0.11
2025-12-08T18:50:18.009840,llama_tgi_c1_run1,1,76,34532,46068,192.37,53,16.0,5718,31779,0.17,0.1,0.0,0.11
2025-12-08T18:50:19.012501,llama_tgi_c1_run1,1,77,34532,46068,188.99,53,16.2,5718,31779,0.17,0.09,0.0,0.0
2025-12-08T18:50:20.014457,llama_tgi_c1_run1,1,76,34532,46068,190.12,53,16.0,5717,31779,0.17,0.1,0.0,0.17
2025-12-08T18:50:21.017327,llama_tgi_c1_run1,1,70,34532,46068,191.37,53,16.7,5717,31779,0.15,0.08,0.0,0.0
2025-12-08T18:50:22.018895,llama_tgi_c1_run1,1,77,34532,46068,187.84,53,16.1,5718,31779,0.17,0.1,0.0,0.12
2025-12-08T18:50:23.021616,llama_tgi_c1_run1,1,75,34532,46068,190.09,53,16.3,5717,31779,0.16,0.09,0.0,0.06
2025-12-08T18:50:24.024482,llama_tgi_c1_run1,1,77,34532,46068,193.4,53,21.1,5718,31779,0.24,0.18,0.0,0.22
2025-12-08T18:50:25.027548,llama_tgi_c1_run1,1,74,34532,46068,194.54,54,17.5,5718,31779,0.16,0.09,0.01,0.04
2025-12-08T18:50:26.030591,llama_tgi_c1_run1,1,77,34532,46068,192.29,54,16.1,5718,31779,0.17,0.1,0.0,0.07
2025-12-08T18:50:27.033464,llama_tgi_c1_run1,1,75,34532,46068,191.83,54,16.0,5718,31779,0.16,0.09,0.0,0.11
2025-12-08T18:50:28.036682,llama_tgi_c1_run1,1,64,34532,46068,195.51,54,16.7,5712,31779,0.17,0.1,0.0,0.12
2025-12-08T18:50:29.039759,llama_tgi_c1_run1,1,72,34532,46068,191.69,54,16.5,5710,31779,0.17,0.1,0.0,0.03
2025-12-08T18:50:30.042645,llama_tgi_c1_run1,1,76,34532,46068,193.72,54,16.6,5710,31779,0.17,0.1,0.0,0.16
2025-12-08T18:50:31.045623,llama_tgi_c1_run1,1,78,34532,46068,195.16,55,16.1,5710,31779,0.16,0.09,0.0,0.0
2025-12-08T18:50:32.048624,llama_tgi_c1_run1,1,71,34532,46068,194.04,54,16.3,5710,31779,0.23,0.15,0.0,0.12
2025-12-08T18:50:33.050817,llama_tgi_c1_run1,1,75,34532,46068,193.9,55,15.9,5710,31779,0.17,0.1,0.0,0.0
2025-12-08T18:50:34.054208,llama_tgi_c1_run1,1,76,34532,46068,196.37,55,19.3,5714,31779,0.18,0.1,0.0,0.16
2025-12-08T18:50:35.057280,llama_tgi_c1_run1,1,68,34532,46068,193.8,55,15.9,5708,31779,0.16,0.09,0.0,0.0
2025-12-08T18:50:36.060045,llama_tgi_c1_run1,1,79,34532,46068,194.05,55,16.0,5706,31779,0.17,0.1,0.0,0.1
2025-12-08T18:50:37.062799,llama_tgi_c1_run1,1,77,34532,46068,188.55,55,15.7,5706,31779,0.16,0.09,0.0,0.12
2025-12-08T18:50:38.065808,llama_tgi_c1_run1,1,73,34532,46068,192.57,56,16.9,5707,31779,0.17,0.1,0.0,0.09
2025-12-08T18:50:39.068788,llama_tgi_c1_run1,1,76,34532,46068,194.3,56,16.1,5707,31779,0.16,0.09,0.0,0.0
2025-12-08T18:50:40.071748,llama_tgi_c1_run1,1,75,34532,46068,196.79,56,16.0,5707,31779,0.17,0.1,0.0,0.14
2025-12-08T18:50:41.074211,llama_tgi_c1_run1,1,69,34532,46068,192.19,56,16.4,5707,31779,0.16,0.09,0.0,0.62
2025-12-08T18:50:42.076966,llama_tgi_c1_run1,1,78,34532,46068,199.69,56,16.2,5707,31779,0.17,0.1,0.0,0.12
2025-12-08T18:50:43.079896,llama_tgi_c1_run1,1,66,34532,46068,196.38,56,15.9,5707,31779,0.16,0.09,0.0,0.0
2025-12-08T18:50:44.082916,llama_tgi_c1_run1,1,76,34532,46068,195.22,57,19.6,5716,31779,0.17,0.1,0.0,0.08
2025-12-08T18:50:45.085845,llama_tgi_c1_run1,1,73,34532,46068,196.28,57,17.3,5723,31779,0.16,0.08,0.0,0.0
2025-12-08T18:50:46.088208,llama_tgi_c1_run1,1,79,34532,46068,197.84,57,16.1,5723,31779,0.17,0.1,0.0,0.18
2025-12-08T18:50:47.090971,llama_tgi_c1_run1,1,74,34532,46068,197.98,57,16.3,5722,31779,0.16,0.09,0.0,0.11
2025-12-08T18:50:48.093200,llama_tgi_c1_run1,1,70,34532,46068,198.35,57,15.8,5722,31779,0.17,0.09,0.0,0.09
2025-12-08T18:50:49.096096,llama_tgi_c1_run1,1,75,34532,46068,195.96,57,16.4,5722,31779,0.17,0.1,0.0,0.01
2025-12-08T18:50:50.099170,llama_tgi_c1_run1,1,75,34532,46068,198.92,57,16.2,5722,31779,0.17,0.1,0.0,0.06
2025-12-08T18:50:51.101314,llama_tgi_c1_run1,1,78,34532,46068,198.17,57,16.7,5722,31779,0.16,0.08,0.0,0.07
2025-12-08T18:50:52.104137,llama_tgi_c1_run1,1,75,34532,46068,199.02,57,16.3,5722,31779,0.17,0.09,0.0,0.17
2025-12-08T18:50:53.106822,llama_tgi_c1_run1,1,76,34532,46068,198.74,58,16.2,5722,31779,0.17,0.1,0.0,0.0
2025-12-08T18:50:54.109661,llama_tgi_c1_run1,1,76,34532,46068,198.39,58,19.6,5709,31779,0.18,0.11,0.0,0.09
2025-12-08T18:50:55.112566,llama_tgi_c1_run1,1,77,34532,46068,198.97,58,15.7,5720,31779,0.16,0.08,0.0,0.0
2025-12-08T18:50:56.114986,llama_tgi_c1_run1,1,78,34532,46068,201.91,58,16.2,5720,31779,0.17,0.1,0.0,0.05
2025-12-08T18:50:57.118204,llama_tgi_c1_run1,1,73,34532,46068,196.99,58,15.5,5719,31779,0.16,0.09,0.0,0.14
2025-12-08T18:50:58.120807,llama_tgi_c1_run1,1,78,34532,46068,200.23,58,16.1,5719,31779,0.17,0.1,0.0,0.05
2025-12-08T18:50:59.123854,llama_tgi_c1_run1,1,64,34544,46068,199.63,58,16.2,5718,31779,0.15,0.09,0.69,0.05
2025-12-08T18:51:00.126518,llama_tgi_c1_run1,1,74,34544,46068,196.98,58,16.3,5718,31779,0.16,0.09,0.0,0.06
2025-12-08T18:51:01.129524,llama_tgi_c1_run1,1,77,34544,46068,198.59,59,16.7,5718,31779,0.16,0.09,0.0,0.07
2025-12-08T18:51:02.132538,llama_tgi_c1_run1,1,73,34544,46068,200.78,59,16.7,5719,31779,0.24,0.16,0.0,0.13
2025-12-08T18:51:03.135333,llama_tgi_c1_run1,1,70,34544,46068,197.39,59,15.9,5718,31779,0.16,0.09,0.0,0.0
2025-12-08T18:51:04.137379,llama_tgi_c1_run1,1,77,34544,46068,203.19,59,19.1,5720,31779,0.17,0.1,0.0,0.06
2025-12-08T18:51:05.140224,llama_tgi_c1_run1,1,79,34544,46068,203.69,59,15.7,5731,31779,0.16,0.09,0.0,0.05
2025-12-08T18:51:06.143128,llama_tgi_c1_run1,1,76,34544,46068,202.89,59,16.2,5731,31779,0.17,0.09,0.0,0.09
2025-12-08T18:51:07.145436,llama_tgi_c1_run1,1,71,34544,46068,200.28,59,15.9,5730,31779,0.16,0.09,0.0,0.11
2025-12-08T18:51:08.147539,llama_tgi_c1_run1,1,77,34544,46068,201.51,59,16.0,5729,31779,0.17,0.1,0.0,0.05
2025-12-08T18:51:09.150390,llama_tgi_c1_run1,1,74,34544,46068,190.51,59,16.3,5729,31779,0.16,0.09,0.0,0.01
2025-12-08T18:51:10.153621,llama_tgi_c1_run1,1,74,34544,46068,200.09,59,16.1,5728,31779,0.16,0.09,0.0,0.11
2025-12-08T18:51:11.156832,llama_tgi_c1_run1,1,73,34544,46068,202.03,59,16.4,5728,31779,0.16,0.09,0.0,0.05
2025-12-08T18:51:12.160155,llama_tgi_c1_run1,1,76,34544,46068,203.06,60,15.8,5727,31779,0.17,0.1,0.0,0.53
2025-12-08T18:51:13.163218,llama_tgi_c1_run1,1,77,34544,46068,199.57,60,15.8,5727,31779,0.16,0.09,0.0,0.0
2025-12-08T18:51:14.165738,llama_tgi_c1_run1,1,72,34544,46068,196.49,60,19.0,5714,31779,0.17,0.09,0.0,0.12
2025-12-08T18:51:15.169046,llama_tgi_c1_run1,1,78,34544,46068,198.91,60,16.3,5719,31779,0.16,0.09,0.0,0.0
2025-12-08T18:51:16.171799,llama_tgi_c1_run1,1,76,34544,46068,202.4,60,15.8,5718,31779,0.17,0.1,0.0,0.05
2025-12-08T18:51:17.174670,llama_tgi_c1_run1,1,74,34544,46068,197.24,60,16.4,5718,31779,0.16,0.09,0.0,0.05
2025-12-08T18:51:18.177636,llama_tgi_c1_run1,1,75,34544,46068,201.18,60,16.4,5718,31779,0.17,0.1,0.0,0.15
2025-12-08T18:51:19.180054,llama_tgi_c1_run1,1,79,34544,46068,201.42,60,15.8,5718,31779,0.16,0.09,0.0,0.0
2025-12-08T18:51:20.183092,llama_tgi_c1_run1,1,68,34544,46068,198.07,60,16.0,5718,31779,0.16,0.09,0.0,0.09
2025-12-08T18:51:21.186265,llama_tgi_c1_run1,1,69,34544,46068,194.0,60,16.2,5718,31779,0.16,0.09,0.0,0.05
