timestamp,run_id,concurrency,gpu_util_percent,gpu_memory_used_mb,gpu_memory_total_mb,gpu_power_watts,gpu_temperature,cpu_util_percent,memory_used_mb,memory_total_mb,network_rx_mb_s,network_tx_mb_s,disk_read_mb_s,disk_write_mb_s
2025-12-08T20:08:46.043414,mistral_tgi_c8_run1,8,0,39634,46068,80.87,51,8.6,5626,31779,0.0,0.01,0.19,0.0
2025-12-08T20:08:47.046256,mistral_tgi_c8_run1,8,0,39634,46068,80.77,51,2.1,5626,31779,0.01,0.01,0.0,0.02
2025-12-08T20:08:48.049379,mistral_tgi_c8_run1,8,0,39634,46068,80.67,51,3.8,5626,31779,0.03,0.03,0.0,0.16
2025-12-08T20:08:49.052578,mistral_tgi_c8_run1,8,0,39634,46068,80.61,51,2.4,5626,31779,0.02,0.02,0.0,0.0
2025-12-08T20:08:50.055830,mistral_tgi_c8_run1,8,0,39634,46068,80.56,50,3.0,5626,31779,0.03,0.03,0.0,0.1
2025-12-08T20:08:51.059125,mistral_tgi_c8_run1,8,0,39634,46068,80.53,50,2.1,5626,31779,0.01,0.01,0.0,0.0
2025-12-08T20:08:52.062447,mistral_tgi_c8_run1,8,0,39634,46068,80.44,50,3.1,5626,31779,0.03,0.03,0.0,0.19
2025-12-08T20:08:53.065841,mistral_tgi_c8_run1,8,0,39634,46068,80.33,50,2.5,5626,31779,0.02,0.02,0.0,0.03
2025-12-08T20:08:54.069152,mistral_tgi_c8_run1,8,0,39634,46068,80.27,50,5.5,5629,31779,0.02,0.02,0.0,0.09
2025-12-08T20:08:55.071511,mistral_tgi_c8_run1,8,0,39634,46068,80.19,50,2.3,5626,31779,0.02,0.02,0.0,0.0
2025-12-08T20:08:56.074812,mistral_tgi_c8_run1,8,0,39634,46068,80.21,50,2.7,5626,31779,0.03,0.03,0.0,0.18
2025-12-08T20:08:57.078012,mistral_tgi_c8_run1,8,0,39634,46068,80.1,49,2.4,5626,31779,0.01,0.01,0.0,0.02
2025-12-08T20:08:58.081278,mistral_tgi_c8_run1,8,0,39634,46068,79.95,49,4.0,5626,31779,0.03,0.03,0.0,0.11
2025-12-08T20:08:59.084536,mistral_tgi_c8_run1,8,0,39634,46068,79.86,49,2.3,5626,31779,0.02,0.02,0.0,0.0
2025-12-08T20:09:00.087687,mistral_tgi_c8_run1,8,0,39634,46068,79.9,49,3.4,5626,31779,0.03,0.03,0.0,0.13
2025-12-08T20:09:01.090456,mistral_tgi_c8_run1,8,0,39634,46068,79.87,49,2.4,5626,31779,0.01,0.01,0.0,0.0
2025-12-08T20:09:02.093851,mistral_tgi_c8_run1,8,0,39634,46068,79.81,49,2.3,5626,31779,0.02,0.02,0.0,0.11
2025-12-08T20:09:03.097212,mistral_tgi_c8_run1,8,0,39634,46068,79.65,49,2.3,5625,31779,0.07,0.07,0.0,0.03
2025-12-08T20:09:04.099266,mistral_tgi_c8_run1,8,93,39634,46068,149.77,55,17.6,5638,31779,0.25,0.15,0.0,0.1
2025-12-08T20:09:05.102276,mistral_tgi_c8_run1,8,92,39634,46068,231.97,56,15.7,5642,31779,0.28,0.15,0.0,0.0
2025-12-08T20:09:06.104563,mistral_tgi_c8_run1,8,79,39634,46068,227.03,57,16.3,5642,31779,0.29,0.17,0.0,0.13
2025-12-08T20:09:07.107591,mistral_tgi_c8_run1,8,93,39634,46068,233.28,58,15.4,5640,31779,0.28,0.15,0.0,0.07
2025-12-08T20:09:08.110654,mistral_tgi_c8_run1,8,93,39634,46068,238.85,58,16.3,5640,31779,0.29,0.17,0.0,0.23
2025-12-08T20:09:09.113579,mistral_tgi_c8_run1,8,94,39634,46068,236.58,59,15.7,5640,31779,0.29,0.15,0.0,0.09
2025-12-08T20:09:10.116568,mistral_tgi_c8_run1,8,91,39634,46068,238.36,59,15.7,5641,31779,0.29,0.16,0.0,0.05
2025-12-08T20:09:11.119570,mistral_tgi_c8_run1,8,92,39634,46068,238.28,60,15.0,5641,31779,0.28,0.15,0.0,0.0
2025-12-08T20:09:12.122559,mistral_tgi_c8_run1,8,78,39634,46068,236.82,59,16.4,5641,31779,0.29,0.17,0.0,0.12
2025-12-08T20:09:13.125634,mistral_tgi_c8_run1,8,94,39634,46068,239.4,60,15.7,5640,31779,0.28,0.15,0.0,0.03
2025-12-08T20:09:14.128592,mistral_tgi_c8_run1,8,92,39634,46068,239.87,60,18.3,5661,31779,0.3,0.16,0.0,0.47
2025-12-08T20:09:15.131555,mistral_tgi_c8_run1,8,91,39634,46068,238.99,61,15.9,5664,31779,0.27,0.14,0.0,0.0
2025-12-08T20:09:16.134450,mistral_tgi_c8_run1,8,91,39634,46068,238.3,61,15.8,5663,31779,0.3,0.16,0.0,0.1
2025-12-08T20:09:17.137211,mistral_tgi_c8_run1,8,94,39634,46068,241.89,61,15.4,5663,31779,0.27,0.14,0.0,0.07
2025-12-08T20:09:18.140036,mistral_tgi_c8_run1,8,92,39634,46068,239.63,61,16.7,5663,31779,0.3,0.17,0.0,0.13
2025-12-08T20:09:19.143066,mistral_tgi_c8_run1,8,92,39634,46068,241.1,62,15.3,5663,31779,0.28,0.14,0.0,0.0
