timestamp,run_id,concurrency,gpu_util_percent,gpu_memory_used_mb,gpu_memory_total_mb,gpu_power_watts,gpu_temperature,cpu_util_percent,memory_used_mb,memory_total_mb,network_rx_mb_s,network_tx_mb_s,disk_read_mb_s,disk_write_mb_s
2025-12-08T18:52:47.961248,llama_tgi_c4_run1,4,0,34544,46068,83.94,56,10.5,5730,31779,0.0,0.01,0.18,0.0
2025-12-08T18:52:48.965034,llama_tgi_c4_run1,4,0,34544,46068,83.31,55,3.4,5730,31779,0.02,0.02,0.0,0.02
2025-12-08T18:52:49.968801,llama_tgi_c4_run1,4,0,34544,46068,83.47,55,3.0,5729,31779,0.03,0.03,0.0,0.1
2025-12-08T18:52:50.971681,llama_tgi_c4_run1,4,0,34544,46068,83.56,55,3.0,5729,31779,0.01,0.01,0.0,0.02
2025-12-08T18:52:51.975464,llama_tgi_c4_run1,4,0,34544,46068,83.31,55,3.8,5729,31779,0.03,0.03,0.0,0.14
2025-12-08T18:52:52.978824,llama_tgi_c4_run1,4,0,34544,46068,83.12,55,2.6,5728,31779,0.02,0.02,0.0,0.05
2025-12-08T18:52:53.982538,llama_tgi_c4_run1,4,0,34544,46068,83.08,54,6.5,5718,31779,0.03,0.03,0.0,0.11
2025-12-08T18:52:54.986291,llama_tgi_c4_run1,4,0,34544,46068,82.89,54,2.1,5717,31779,0.01,0.01,0.0,0.0
2025-12-08T18:52:55.989977,llama_tgi_c4_run1,4,0,34544,46068,82.8,54,2.9,5717,31779,0.04,0.04,0.0,0.09
2025-12-08T18:52:56.993628,llama_tgi_c4_run1,4,0,34544,46068,82.8,54,3.3,5717,31779,0.03,0.03,0.0,0.03
2025-12-08T18:52:57.997634,llama_tgi_c4_run1,4,0,34544,46068,82.55,54,2.9,5727,31779,0.03,0.03,0.0,0.13
2025-12-08T18:52:59.000450,llama_tgi_c4_run1,4,0,34544,46068,82.45,53,2.8,5727,31779,0.02,0.02,0.0,0.05
2025-12-08T18:53:00.004066,llama_tgi_c4_run1,4,0,34544,46068,82.45,53,2.8,5726,31779,0.03,0.03,0.0,0.13
2025-12-08T18:53:01.007363,llama_tgi_c4_run1,4,0,34544,46068,82.23,53,2.4,5726,31779,0.02,0.02,0.0,0.0
2025-12-08T18:53:02.011013,llama_tgi_c4_run1,4,0,34544,46068,82.13,53,3.5,5726,31779,0.09,0.09,0.0,0.12
2025-12-08T18:53:03.014438,llama_tgi_c4_run1,4,0,34544,46068,82.03,53,2.8,5726,31779,0.02,0.02,0.0,0.05
2025-12-08T18:53:04.018252,llama_tgi_c4_run1,4,0,34544,46068,81.76,53,6.4,5731,31779,0.03,0.03,0.0,0.09
2025-12-08T18:53:05.022116,llama_tgi_c4_run1,4,0,34544,46068,81.7,52,1.8,5730,31779,0.01,0.01,0.0,0.0
2025-12-08T18:53:06.026058,llama_tgi_c4_run1,4,0,34544,46068,81.63,52,2.3,5729,31779,0.02,0.02,0.0,0.06
2025-12-08T18:53:07.029860,llama_tgi_c4_run1,4,0,34544,46068,81.6,52,3.1,5728,31779,0.02,0.02,0.0,0.06
2025-12-08T18:53:08.033814,llama_tgi_c4_run1,4,0,34544,46068,81.61,52,2.4,5729,31779,0.02,0.02,0.0,0.05
2025-12-08T18:53:09.037432,llama_tgi_c4_run1,4,0,34544,46068,81.4,52,3.0,5730,31779,0.02,0.02,0.0,0.0
2025-12-08T18:53:10.040883,llama_tgi_c4_run1,4,0,34544,46068,101.05,52,14.4,5772,31779,0.19,0.11,0.25,0.17
2025-12-08T18:53:11.044591,llama_tgi_c4_run1,4,66,34544,46068,155.97,55,17.2,5770,31779,0.46,0.25,0.0,0.0
2025-12-08T18:53:12.046851,llama_tgi_c4_run1,4,74,34544,46068,172.03,56,18.1,5770,31779,0.51,0.27,0.0,0.12
2025-12-08T18:53:13.049927,llama_tgi_c4_run1,4,72,34544,46068,177.21,57,17.8,5763,31779,0.48,0.25,0.0,0.37
2025-12-08T18:53:14.052539,llama_tgi_c4_run1,4,68,34544,46068,172.3,57,20.6,5782,31779,0.51,0.27,0.0,0.1
2025-12-08T18:53:15.055972,llama_tgi_c4_run1,4,73,34544,46068,173.01,57,17.8,5779,31779,0.48,0.24,0.0,0.39
2025-12-08T18:53:16.058782,llama_tgi_c4_run1,4,67,34544,46068,172.06,57,17.7,5779,31779,0.49,0.25,0.0,0.07
2025-12-08T18:53:17.061746,llama_tgi_c4_run1,4,65,34544,46068,178.27,58,17.7,5778,31779,0.49,0.25,0.0,0.03
2025-12-08T18:53:18.064652,llama_tgi_c4_run1,4,61,34544,46068,175.93,57,17.2,5783,31779,0.48,0.25,0.0,0.13
2025-12-08T18:53:19.068102,llama_tgi_c4_run1,4,71,34544,46068,171.57,57,17.6,5781,31779,0.47,0.25,0.0,0.0
2025-12-08T18:53:20.071233,llama_tgi_c4_run1,4,68,34544,46068,175.44,58,17.7,5780,31779,0.5,0.27,0.0,0.12
2025-12-08T18:53:21.073247,llama_tgi_c4_run1,4,67,34544,46068,170.85,58,17.2,5779,31779,0.47,0.24,0.0,0.27
2025-12-08T18:53:22.076048,llama_tgi_c4_run1,4,70,34544,46068,179.35,58,17.9,5779,31779,0.5,0.26,0.0,0.15
