timestamp,run_id,concurrency,gpu_util_percent,gpu_memory_used_mb,gpu_memory_total_mb,gpu_power_watts,gpu_temperature,cpu_util_percent,memory_used_mb,memory_total_mb,network_rx_mb_s,network_tx_mb_s,disk_read_mb_s,disk_write_mb_s
2025-12-08T20:11:58.542093,mistral_tgi_c16_run1,16,0,39634,46068,79.4,46,13.3,5684,31779,0.01,0.02,0.22,0.0
2025-12-08T20:11:59.545340,mistral_tgi_c16_run1,16,0,39634,46068,79.45,46,2.6,5684,31779,0.02,0.02,0.0,0.15
2025-12-08T20:12:00.548655,mistral_tgi_c16_run1,16,0,39634,46068,79.36,46,2.8,5684,31779,0.01,0.01,0.0,0.0
2025-12-08T20:12:01.551255,mistral_tgi_c16_run1,16,0,39634,46068,79.28,46,2.1,5684,31779,0.03,0.03,0.0,0.17
2025-12-08T20:12:02.554444,mistral_tgi_c16_run1,16,0,39634,46068,79.32,46,2.6,5683,31779,0.05,0.05,0.0,0.05
2025-12-08T20:12:03.557656,mistral_tgi_c16_run1,16,0,39634,46068,79.27,46,2.8,5683,31779,0.12,0.14,0.0,0.21
2025-12-08T20:12:04.560344,mistral_tgi_c16_run1,16,0,39634,46068,79.12,45,6.0,5675,31779,0.02,0.02,0.0,0.05
2025-12-08T20:12:05.563727,mistral_tgi_c16_run1,16,0,39634,46068,79.07,45,2.3,5675,31779,0.02,0.02,0.0,0.12
2025-12-08T20:12:06.567019,mistral_tgi_c16_run1,16,0,39634,46068,79.31,45,2.9,5674,31779,0.02,0.02,0.0,0.0
2025-12-08T20:12:07.569871,mistral_tgi_c16_run1,16,0,39634,46068,79.35,45,2.4,5674,31779,0.02,0.02,0.0,0.09
2025-12-08T20:12:08.573151,mistral_tgi_c16_run1,16,0,39634,46068,79.06,45,3.3,5675,31779,0.02,0.02,0.0,0.0
2025-12-08T20:12:09.575635,mistral_tgi_c16_run1,16,0,39634,46068,78.96,45,2.5,5674,31779,0.02,0.02,0.0,0.09
2025-12-08T20:12:10.578961,mistral_tgi_c16_run1,16,0,39634,46068,78.97,45,2.9,5674,31779,0.02,0.02,0.0,0.08
2025-12-08T20:12:11.582232,mistral_tgi_c16_run1,16,0,39634,46068,78.97,45,3.1,5674,31779,0.03,0.03,0.0,0.15
2025-12-08T20:12:12.585273,mistral_tgi_c16_run1,16,0,39634,46068,78.83,45,2.3,5674,31779,0.02,0.02,0.0,0.08
2025-12-08T20:12:13.588503,mistral_tgi_c16_run1,16,0,39634,46068,78.73,45,2.8,5674,31779,0.03,0.03,0.0,0.09
2025-12-08T20:12:14.590879,mistral_tgi_c16_run1,16,0,39634,46068,78.83,45,5.9,5694,31779,0.02,0.02,0.0,0.0
2025-12-08T20:12:15.594089,mistral_tgi_c16_run1,16,0,39634,46068,78.9,45,2.5,5693,31779,0.02,0.02,0.0,0.33
2025-12-08T20:12:16.597342,mistral_tgi_c16_run1,16,0,39634,46068,78.81,45,2.8,5691,31779,0.02,0.02,0.0,0.01
2025-12-08T20:12:17.600679,mistral_tgi_c16_run1,16,0,39634,46068,78.64,45,2.6,5691,31779,0.02,0.02,0.0,0.13
2025-12-08T20:12:18.604496,mistral_tgi_c16_run1,16,0,39634,46068,78.82,44,6.0,5694,31779,0.03,0.03,0.02,0.87
2025-12-08T20:12:19.607816,mistral_tgi_c16_run1,16,0,39634,46068,78.92,44,3.3,5694,31779,0.13,0.14,0.0,0.23
2025-12-08T20:12:20.611187,mistral_tgi_c16_run1,16,0,39634,46068,78.73,44,2.8,5694,31779,0.02,0.02,0.0,0.08
2025-12-08T20:12:21.613957,mistral_tgi_c16_run1,16,0,39634,46068,78.61,44,2.6,5693,31779,0.02,0.02,0.0,0.11
2025-12-08T20:12:22.616759,mistral_tgi_c16_run1,16,0,39634,46068,78.47,44,3.1,5693,31779,0.03,0.03,0.0,0.36
2025-12-08T20:12:23.619975,mistral_tgi_c16_run1,16,0,39634,46068,78.47,44,2.3,5693,31779,0.02,0.02,0.0,0.18
2025-12-08T20:12:24.623424,mistral_tgi_c16_run1,16,0,39634,46068,78.51,44,5.4,5692,31779,0.02,0.02,0.0,0.09
2025-12-08T20:12:25.626450,mistral_tgi_c16_run1,16,92,39634,46068,108.44,49,10.5,5712,31779,0.24,0.16,0.0,0.09
2025-12-08T20:12:26.628566,mistral_tgi_c16_run1,16,93,39634,46068,213.47,52,16.7,5713,31779,0.53,0.27,0.0,0.0
2025-12-08T20:12:27.630542,mistral_tgi_c16_run1,16,92,39634,46068,227.83,53,16.2,5712,31779,0.51,0.27,0.0,0.12
2025-12-08T20:12:28.633479,mistral_tgi_c16_run1,16,93,39634,46068,226.42,53,16.9,5712,31779,0.51,0.27,0.0,0.0
2025-12-08T20:12:29.634631,mistral_tgi_c16_run1,16,94,39634,46068,226.36,53,16.1,5713,31779,0.52,0.27,0.0,0.15
2025-12-08T20:12:30.636516,mistral_tgi_c16_run1,16,90,39634,46068,232.79,54,17.9,5712,31779,0.56,0.31,0.0,0.05
2025-12-08T20:12:31.638546,mistral_tgi_c16_run1,16,91,39634,46068,225.33,55,16.4,5712,31779,0.51,0.27,0.0,0.1
2025-12-08T20:12:32.641182,mistral_tgi_c16_run1,16,93,39634,46068,231.26,55,16.4,5711,31779,0.55,0.31,0.0,0.12
2025-12-08T20:12:33.643361,mistral_tgi_c16_run1,16,93,39634,46068,224.6,56,16.1,5711,31779,0.55,0.3,0.0,0.12
2025-12-08T20:12:34.646383,mistral_tgi_c16_run1,16,93,39634,46068,244.24,56,19.0,5719,31779,0.53,0.27,0.0,0.0
2025-12-08T20:12:35.649146,mistral_tgi_c16_run1,16,91,39634,46068,226.32,56,16.0,5719,31779,0.51,0.26,0.0,0.14
2025-12-08T20:12:36.652106,mistral_tgi_c16_run1,16,92,39634,46068,238.73,57,16.2,5718,31779,0.5,0.26,0.0,0.04
2025-12-08T20:12:37.653640,mistral_tgi_c16_run1,16,85,39634,46068,238.36,57,16.3,5717,31779,0.53,0.28,0.0,0.16
2025-12-08T20:12:38.655845,mistral_tgi_c16_run1,16,92,39634,46068,244.53,57,16.8,5718,31779,0.5,0.25,0.0,0.0
2025-12-08T20:12:39.658880,mistral_tgi_c16_run1,16,79,39634,46068,233.55,57,17.0,5722,31779,0.5,0.27,0.0,0.09
2025-12-08T20:12:40.661635,mistral_tgi_c16_run1,16,89,39634,46068,233.55,58,17.1,5721,31779,0.51,0.27,0.0,0.09
2025-12-08T20:12:41.664633,mistral_tgi_c16_run1,16,93,39634,46068,239.42,58,16.2,5721,31779,0.52,0.27,0.0,0.13
2025-12-08T20:12:42.667737,mistral_tgi_c16_run1,16,91,39634,46068,224.32,58,16.7,5721,31779,0.53,0.29,0.0,0.1
2025-12-08T20:12:43.670602,mistral_tgi_c16_run1,16,88,39634,46068,238.66,59,16.1,5721,31779,0.51,0.27,0.0,0.12
2025-12-08T20:12:44.673107,mistral_tgi_c16_run1,16,91,39634,46068,227.29,59,18.9,5729,31779,0.51,0.27,0.0,0.0
2025-12-08T20:12:45.676218,mistral_tgi_c16_run1,16,91,39634,46068,239.9,59,16.0,5728,31779,0.52,0.27,0.0,0.83
2025-12-08T20:12:46.679265,mistral_tgi_c16_run1,16,86,39634,46068,234.92,59,16.8,5728,31779,0.51,0.27,0.0,0.0
2025-12-08T20:12:47.682219,mistral_tgi_c16_run1,16,81,39634,46068,229.1,59,16.4,5727,31779,0.5,0.27,0.0,0.18
2025-12-08T20:12:48.685209,mistral_tgi_c16_run1,16,92,39634,46068,236.06,60,17.2,5727,31779,0.51,0.27,0.0,0.0
2025-12-08T20:12:49.687360,mistral_tgi_c16_run1,16,92,39634,46068,243.93,60,16.3,5727,31779,0.51,0.27,0.0,0.1
2025-12-08T20:12:50.690412,mistral_tgi_c16_run1,16,94,39634,46068,240.56,60,16.6,5726,31779,0.52,0.27,0.0,0.11
2025-12-08T20:12:51.693437,mistral_tgi_c16_run1,16,94,39634,46068,238.86,60,16.3,5726,31779,0.51,0.27,0.0,0.1
2025-12-08T20:12:52.695553,mistral_tgi_c16_run1,16,91,39634,46068,244.13,61,17.3,5724,31779,0.52,0.28,0.0,0.17
2025-12-08T20:12:53.697738,mistral_tgi_c16_run1,16,90,39634,46068,234.82,61,15.9,5724,31779,0.52,0.27,0.0,0.1
2025-12-08T20:12:54.700767,mistral_tgi_c16_run1,16,94,39634,46068,233.91,61,19.0,5722,31779,0.52,0.27,0.0,0.0
2025-12-08T20:12:55.703677,mistral_tgi_c16_run1,16,92,39634,46068,241.57,61,16.1,5722,31779,0.51,0.27,0.0,0.14
2025-12-08T20:12:56.706125,mistral_tgi_c16_run1,16,92,39634,46068,235.17,61,15.8,5722,31779,0.52,0.27,0.0,0.05
2025-12-08T20:12:57.709151,mistral_tgi_c16_run1,16,92,39634,46068,242.66,62,16.5,5721,31779,0.51,0.27,0.0,0.12
2025-12-08T20:12:58.711205,mistral_tgi_c16_run1,16,92,39634,46068,238.07,62,17.4,5722,31779,0.52,0.28,0.0,0.0
2025-12-08T20:12:59.713517,mistral_tgi_c16_run1,16,91,39634,46068,243.76,62,16.1,5721,31779,0.51,0.27,0.0,0.09
2025-12-08T20:13:00.716456,mistral_tgi_c16_run1,16,83,39634,46068,234.76,62,16.8,5723,31779,0.51,0.27,0.0,0.05
2025-12-08T20:13:01.719455,mistral_tgi_c16_run1,16,82,39634,46068,240.37,62,16.5,5723,31779,0.51,0.27,0.0,0.15
2025-12-08T20:13:02.720952,mistral_tgi_c16_run1,16,87,39634,46068,241.66,62,16.4,5722,31779,0.55,0.3,0.0,0.07
2025-12-08T20:13:03.722925,mistral_tgi_c16_run1,16,93,39634,46068,243.45,62,17.4,5727,31779,0.55,0.3,0.0,0.2
2025-12-08T20:13:04.725400,mistral_tgi_c16_run1,16,92,39634,46068,247.44,62,18.3,5735,31779,0.53,0.28,0.0,0.0
