timestamp,run_id,concurrency,gpu_util_percent,gpu_memory_used_mb,gpu_memory_total_mb,gpu_power_watts,gpu_temperature,cpu_util_percent,memory_used_mb,memory_total_mb,network_rx_mb_s,network_tx_mb_s,disk_read_mb_s,disk_write_mb_s
2025-12-08T19:36:17.888060,mistral_vllm_c4_run1,4,0,42214,46068,76.18,40,9.1,4998,31779,0.0,0.01,0.2,0.0
2025-12-08T19:36:18.891402,mistral_vllm_c4_run1,4,0,42214,46068,76.18,40,2.5,4998,31779,0.01,0.01,0.0,0.0
2025-12-08T19:36:19.894646,mistral_vllm_c4_run1,4,0,42214,46068,76.14,40,3.9,4998,31779,0.1,0.11,0.0,0.14
2025-12-08T19:36:20.897912,mistral_vllm_c4_run1,4,0,42214,46068,76.14,40,3.6,4998,31779,0.01,0.01,0.0,0.0
2025-12-08T19:36:21.901201,mistral_vllm_c4_run1,4,0,42214,46068,76.18,40,2.9,4998,31779,0.03,0.03,0.0,0.16
2025-12-08T19:36:22.904412,mistral_vllm_c4_run1,4,0,42214,46068,76.14,40,3.0,4998,31779,0.02,0.02,0.0,0.0
2025-12-08T19:36:23.907726,mistral_vllm_c4_run1,4,0,42214,46068,76.14,40,6.4,5011,31779,0.03,0.02,0.0,0.16
2025-12-08T19:36:24.910981,mistral_vllm_c4_run1,4,0,42214,46068,76.18,40,3.3,5010,31779,0.02,0.02,0.0,0.05
2025-12-08T19:36:25.914600,mistral_vllm_c4_run1,4,0,42214,46068,76.18,40,3.4,5009,31779,0.03,0.03,0.0,0.12
2025-12-08T19:36:26.918357,mistral_vllm_c4_run1,4,0,42214,46068,76.18,40,3.0,5009,31779,0.02,0.01,0.0,0.0
2025-12-08T19:36:27.922161,mistral_vllm_c4_run1,4,0,42214,46068,76.23,40,2.8,5009,31779,0.02,0.02,0.0,0.08
2025-12-08T19:36:28.926059,mistral_vllm_c4_run1,4,0,42214,46068,76.18,40,2.8,5008,31779,0.01,0.01,0.0,0.04
2025-12-08T19:36:29.929297,mistral_vllm_c4_run1,4,0,42214,46068,76.09,40,3.3,5008,31779,0.03,0.03,0.0,0.08
2025-12-08T19:36:30.932428,mistral_vllm_c4_run1,4,0,42214,46068,76.09,40,4.1,5008,31779,0.07,0.07,0.0,0.45
2025-12-08T19:36:31.936173,mistral_vllm_c4_run1,4,0,42214,46068,76.04,40,4.4,5005,31779,0.06,0.06,0.0,0.23
2025-12-08T19:36:32.939895,mistral_vllm_c4_run1,4,0,42214,46068,75.99,40,5.4,5006,31779,0.17,0.18,0.0,0.35
2025-12-08T19:36:33.943395,mistral_vllm_c4_run1,4,94,42216,46068,100.38,44,11.3,5023,31779,0.06,0.05,0.0,0.08
2025-12-08T19:36:34.946677,mistral_vllm_c4_run1,4,96,42216,46068,232.59,48,16.6,5021,31779,0.16,0.09,0.0,0.05
2025-12-08T19:36:35.950103,mistral_vllm_c4_run1,4,97,42216,46068,235.04,49,16.6,5021,31779,0.16,0.1,0.0,0.15
2025-12-08T19:36:36.952401,mistral_vllm_c4_run1,4,97,42216,46068,236.41,50,16.6,5021,31779,0.15,0.09,0.0,0.03
2025-12-08T19:36:37.955435,mistral_vllm_c4_run1,4,97,42216,46068,236.19,51,16.3,5021,31779,0.15,0.09,0.0,0.28
